,facility_id,place_id,facility_available_name,place_name,facility_is_available
18970,212852,21424,주출입구 높이차이 제거,극동스포츠센터,
18971,212853,21424,주출입구 접근로,극동스포츠센터,
18972,212854,21424,자동 출입구(문),극동스포츠센터,
18974,212860,21425,주출입구 접근로,근로복지공단 모아래어린이집,
18975,212859,21425,주출입구 높이차이 제거,근로복지공단 모아래어린이집,
18976,212861,21425,자동 출입구(문),근로복지공단 모아래어린이집,
18979,212855,21425,장애인용 승강기,근로복지공단 모아래어린이집,
18980,212858,21425,장애인 전용 주차구역,근로복지공단 모아래어린이집,
18981,212863,21426,주출입구 높이차이 제거,근린생활(소매)(낙희빌딩),
18982,212864,21426,주출입구 접근로,근린생활(소매)(낙희빌딩),
18983,212865,21426,자동 출입구(문),근린생활(소매)(낙희빌딩),
18984,212965,21450,주출입구 높이차이 제거,근린생활시설<소매점>,
18985,212966,21450,주출입구 접근로,근린생활시설<소매점>,
18986,212967,21450,자동 출입구(문),근린생활시설<소매점>,
18987,212983,21453,객실 및 침실,근생및관광숙박시설,
18988,212984,21453,주출입구 높이차이 제거,근생및관광숙박시설,
18989,212985,21453,주출입구 접근로,근생및관광숙박시설,
18990,212986,21453,자동 출입구(문),근생및관광숙박시설,
18991,212987,21454,주출입구 높이차이 제거,근생빌딩,
18992,212988,21454,주출입구 접근로,근생빌딩,
18993,212989,21454,자동 출입구(문),근생빌딩,
18994,212993,21455,자동 출입구(문),근생빌딩A,
18995,212992,21455,주출입구 접근로,근생빌딩A,
18996,212990,21455,장애인 전용 주차구역,근생빌딩A,
18997,212991,21455,주출입구 높이차이 제거,근생빌딩A,
18998,212994,21456,주출입구 높이차이 제거,근생시설,
18999,212995,21456,주출입구 접근로,근생시설,
19000,212996,21456,자동 출입구(문),근생시설,
19001,213020,21460,장애인 전용 주차구역,글로리아타운,
19002,213021,21460,주출입구 높이차이 제거,글로리아타운,
19003,213022,21460,주출입구 접근로,글로리아타운,
19004,213023,21460,자동 출입구(문),글로리아타운,
19005,213061,21465,자동 출입구(문),글로벌시티,
19007,213060,21465,주출입구 접근로,글로벌시티,
19008,213056,21465,장애인용 승강기,글로벌시티,
19009,213058,21465,장애인 전용 주차구역,글로벌시티,
19011,213059,21465,주출입구 높이차이 제거,글로벌시티,
19012,213087,21469,주출입구 높이차이 제거,금강산대중사우나,
19013,213088,21469,주출입구 접근로,금강산대중사우나,
19014,213089,21469,자동 출입구(문),금강산대중사우나,
19015,213098,21471,주출입구 접근로,금강제화,
19016,213099,21471,자동 출입구(문),금강제화,
19017,213097,21471,주출입구 높이차이 제거,금강제화,
19020,213094,21471,장애인용 승강기,금강제화,
19021,213096,21471,장애인 전용 주차구역,금강제화,
19023,213141,21477,자동 출입구(문),금란교회제2교육관,
19024,213140,21477,주출입구 접근로,금란교회제2교육관,
19025,213139,21477,주출입구 높이차이 제거,금란교회제2교육관,
19026,213138,21477,장애인 전용 주차구역,금란교회제2교육관,
19029,213134,21477,장애인용 승강기,금란교회제2교육관,
19031,213158,21480,장애인용 승강기,금복빌딩,
19034,213161,21480,장애인 전용 주차구역,금복빌딩,
