,facility_available_name,place_name,place_id,facility_id
458,남성용-장애인용소변기,천마산공원(축구장) 화장실 화장실,30125,300458
459,여성용-장애인용대변기,천마산공원(축구장) 화장실 화장실,30125,300459
460,남성용-대변기,장지근린공원 화장실 화장실,30126,300460
461,남성용-소변기,장지근린공원 화장실 화장실,30126,300461
462,여성용-대변기,장지근린공원 화장실 화장실,30126,300462
463,남성용-대변기,동남권유통단지 화장실 화장실,30127,300463
464,남성용-소변기,동남권유통단지 화장실 화장실,30127,300464
465,남성용-장애인용대변기,동남권유통단지 화장실 화장실,30127,300465
466,여성용-대변기,동남권유통단지 화장실 화장실,30127,300466
467,여성용-장애인용대변기,동남권유통단지 화장실 화장실,30127,300467
468,남성용-대변기,중소기업정보관 화장실 화장실,30128,300468
469,남성용-소변기,중소기업정보관 화장실 화장실,30128,300469
470,여성용-대변기,중소기업정보관 화장실 화장실,30128,300470
471,남성용-대변기,장미 화장실 화장실,30129,300471
472,남성용-소변기,장미 화장실 화장실,30129,300472
473,남성용-장애인용대변기,장미 화장실 화장실,30129,300473
474,여성용-대변기,장미 화장실 화장실,30129,300474
475,남성용-대변기,마천 공중화장실 화장실,30130,300475
476,남성용-소변기,마천 공중화장실 화장실,30130,300476
477,남성용-장애인용대변기,마천 공중화장실 화장실,30130,300477
478,여성용-대변기,마천 공중화장실 화장실,30130,300478
479,남성용-대변기,산성 화장실 화장실,30131,300479
480,남성용-소변기,산성 화장실 화장실,30131,300480
481,여성용-대변기,산성 화장실 화장실,30131,300481
482,남성용-대변기,제2거여 재래식 화장실,30132,300482
483,남성용-소변기,제2거여 재래식 화장실,30132,300483
484,남성용-장애인용대변기,제2거여 재래식 화장실,30132,300484
485,여성용-대변기,제2거여 재래식 화장실,30132,300485
486,남성용-대변기,제3거여 재래식 화장실,30133,300486
487,남성용-소변기,제3거여 재래식 화장실,30133,300487
488,남성용-장애인용대변기,제3거여 재래식 화장실,30133,300488
489,여성용-대변기,제3거여 재래식 화장실,30133,300489
490,남성용-대변기,제4거여 재래식 화장실,30134,300490
491,남성용-소변기,제4거여 재래식 화장실,30134,300491
492,남성용-장애인용대변기,제4거여 재래식 화장실,30134,300492
493,여성용-대변기,제4거여 재래식 화장실,30134,300493
494,남성용-대변기,제5거여 재래식 화장실,30135,300494
495,남성용-소변기,제5거여 재래식 화장실,30135,300495
496,남성용-장애인용대변기,제5거여 재래식 화장실,30135,300496
497,남성용-장애인용소변기,제5거여 재래식 화장실,30135,300497
498,여성용-대변기,제5거여 재래식 화장실,30135,300498
499,여성용-장애인용대변기,제5거여 재래식 화장실,30135,300499
500,남성용-대변기,제6거여 재래식 화장실,30136,300500
501,남성용-소변기,제6거여 재래식 화장실,30136,300501
502,남성용-장애인용대변기,제6거여 재래식 화장실,30136,300502
503,남성용-장애인용소변기,제6거여 재래식 화장실,30136,300503
504,여성용-대변기,제6거여 재래식 화장실,30136,300504
505,여성용-장애인용대변기,제6거여 재래식 화장실,30136,300505
506,남성용-대변기,신도빌딩 화장실,30137,300506
507,남성용-소변기,신도빌딩 화장실,30137,300507
508,남성용-장애인용대변기,신도빌딩 화장실,30137,300508
509,남성용-장애인용소변기,신도빌딩 화장실,30137,300509
510,여성용-대변기,신도빌딩 화장실,30137,300510
511,여성용-장애인용대변기,신도빌딩 화장실,30137,300511
512,남성용-대변기,가윤빌딩 화장실,30138,300512
513,남성용-소변기,가윤빌딩 화장실,30138,300513
514,남성용-장애인용대변기,가윤빌딩 화장실,30138,300514
515,남성용-장애인용소변기,가윤빌딩 화장실,30138,300515
516,여성용-대변기,가윤빌딩 화장실,30138,300516
517,여성용-장애인용대변기,가윤빌딩 화장실,30138,300517
518,남성용-대변기,세신타운 화장실,30139,300518
519,남성용-소변기,세신타운 화장실,30139,300519
520,남성용-장애인용대변기,세신타운 화장실,30139,300520
521,남성용-장애인용소변기,세신타운 화장실,30139,300521
522,여성용-대변기,세신타운 화장실,30139,300522
523,여성용-장애인용대변기,세신타운 화장실,30139,300523
524,남성용-대변기,㈜송파상운-취약지역 화장실,30140,300524
525,남성용-소변기,㈜송파상운-취약지역 화장실,30140,300525
526,여성용-대변기,㈜송파상운-취약지역 화장실,30140,300526
527,남성용-대변기,로데오 상점가-취약지역 화장실,30141,300527
528,남성용-소변기,로데오 상점가-취약지역 화장실,30141,300528
529,여성용-대변기,로데오 상점가-취약지역 화장실,30141,300529
530,남성용-대변기,현윤빌딩 화장실,30142,300530
531,남성용-소변기,현윤빌딩 화장실,30142,300531
532,여성용-대변기,현윤빌딩 화장실,30142,300532
533,남성용-대변기,향군회관A동 화장실,30143,300533
534,남성용-소변기,향군회관A동 화장실,30143,300534
535,여성용-대변기,향군회관A동 화장실,30143,300535
536,여성용-장애인용대변기,향군회관A동 화장실,30143,300536
537,남성용-대변기,학수(현충) 화장실,30144,300537
538,남성용-소변기,학수(현충) 화장실,30144,300538
539,여성용-대변기,학수(현충) 화장실,30144,300539
540,남성용-대변기,현대드림밸리빌딩 화장실,30145,300540
541,남성용-소변기,현대드림밸리빌딩 화장실,30145,300541
542,남성용-장애인용대변기,현대드림밸리빌딩 화장실,30145,300542
543,여성용-대변기,현대드림밸리빌딩 화장실,30145,300543
544,여성용-장애인용대변기,현대드림밸리빌딩 화장실,30145,300544
545,남성용-대변기,대우유토피아 화장실,30146,300545
546,남성용-소변기,대우유토피아 화장실,30146,300546
547,여성용-대변기,대우유토피아 화장실,30146,300547
548,남성용-대변기,동성빌딩 화장실,30147,300548
549,남성용-소변기,동성빌딩 화장실,30147,300549
550,여성용-대변기,동성빌딩 화장실,30147,300550
551,여성용-장애인용대변기,동성빌딩 화장실,30147,300551
552,남성용-대변기,세기빌딩 화장실,30148,300552
553,남성용-소변기,세기빌딩 화장실,30148,300553
554,여성용-대변기,세기빌딩 화장실,30148,300554
555,남성용-대변기,삼성디지탈프라자 화장실,30149,300555
556,남성용-소변기,삼성디지탈프라자 화장실,30149,300556
557,남성용-장애인용대변기,삼성디지탈프라자 화장실,30149,300557
558,여성용-대변기,삼성디지탈프라자 화장실,30149,300558
559,여성용-장애인용대변기,삼성디지탈프라자 화장실,30149,300559
560,남성용-대변기,효창빌딩 화장실,30150,300560
561,남성용-소변기,효창빌딩 화장실,30150,300561
562,여성용-대변기,효창빌딩 화장실,30150,300562
563,남성용-대변기,성진빌딩 화장실,30151,300563
564,남성용-소변기,성진빌딩 화장실,30151,300564
565,여성용-대변기,성진빌딩 화장실,30151,300565
566,남성용-대변기,삼성생명빌딩 화장실,30152,300566
567,남성용-소변기,삼성생명빌딩 화장실,30152,300567
568,여성용-대변기,삼성생명빌딩 화장실,30152,300568
569,남성용-대변기,현대파크빌상가빌딩 화장실,30153,300569
570,남성용-소변기,현대파크빌상가빌딩 화장실,30153,300570
571,남성용-장애인용대변기,현대파크빌상가빌딩 화장실,30153,300571
572,여성용-대변기,현대파크빌상가빌딩 화장실,30153,300572
573,여성용-장애인용대변기,현대파크빌상가빌딩 화장실,30153,300573
574,남성용-대변기,가락빌딩 화장실,30154,300574
575,남성용-소변기,가락빌딩 화장실,30154,300575
576,여성용-대변기,가락빌딩 화장실,30154,300576
577,남성용-대변기,풍납지구대 화장실,30155,300577
578,남성용-소변기,풍납지구대 화장실,30155,300578
579,여성용-대변기,풍납지구대 화장실,30155,300579
580,남성용-대변기,청호빌딩 화장실,30156,300580
581,남성용-소변기,청호빌딩 화장실,30156,300581
582,여성용-대변기,청호빌딩 화장실,30156,300582
583,여성용-장애인용대변기,청호빌딩 화장실,30156,300583
584,남성용-대변기,신우빌딩 화장실,30157,300584
585,남성용-소변기,신우빌딩 화장실,30157,300585
586,여성용-대변기,신우빌딩 화장실,30157,300586
587,여성용-장애인용대변기,신우빌딩 화장실,30157,300587
588,남성용-대변기,세븐스타빌딩 화장실,30158,300588
589,남성용-소변기,세븐스타빌딩 화장실,30158,300589
590,여성용-대변기,세븐스타빌딩 화장실,30158,300590
591,남성용-대변기,민성빌딩 화장실,30159,300591
592,남성용-소변기,민성빌딩 화장실,30159,300592
593,남성용-장애인용대변기,민성빌딩 화장실,30159,300593
594,남성용-장애인용소변기,민성빌딩 화장실,30159,300594
595,여성용-대변기,민성빌딩 화장실,30159,300595
596,여성용-장애인용대변기,민성빌딩 화장실,30159,300596
597,남성용-대변기,석촌레이크빌 화장실,30160,300597
598,남성용-소변기,석촌레이크빌 화장실,30160,300598
599,남성용-장애인용대변기,석촌레이크빌 화장실,30160,300599
600,남성용-장애인용소변기,석촌레이크빌 화장실,30160,300600
601,여성용-대변기,석촌레이크빌 화장실,30160,300601
602,여성용-장애인용대변기,석촌레이크빌 화장실,30160,300602
603,남성용-소변기,우진빌딩 화장실,30161,300603
604,여성용-대변기,우진빌딩 화장실,30161,300604
605,남녀공용화장실,우진빌딩 화장실,30161,300605
606,남성용-소변기,아이티벤처타워 화장실,30162,300606
607,여성용-대변기,아이티벤처타워 화장실,30162,300607
608,남녀공용화장실,아이티벤처타워 화장실,30162,300608
609,남성용-소변기,파크인수빌딩 화장실,30163,300609
610,여성용-대변기,파크인수빌딩 화장실,30163,300610
611,남녀공용화장실,파크인수빌딩 화장실,30163,300611
612,남성용-소변기,향군타워B동 화장실,30164,300612
613,여성용-대변기,향군타워B동 화장실,30164,300613
614,남녀공용화장실,향군타워B동 화장실,30164,300614
615,남성용-소변기,문산부인과 화장실,30165,300615
616,여성용-대변기,문산부인과 화장실,30165,300616
617,남녀공용화장실,문산부인과 화장실,30165,300617
618,남성용-대변기,뉴스타트병원 화장실,30166,300618
619,남성용-소변기,뉴스타트병원 화장실,30166,300619
620,남성용-장애인용대변기,뉴스타트병원 화장실,30166,300620
621,여성용-대변기,뉴스타트병원 화장실,30166,300621
622,남성용-대변기,올림픽병원 화장실,30167,300622
623,남성용-소변기,올림픽병원 화장실,30167,300623
624,여성용-대변기,올림픽병원 화장실,30167,300624
625,남성용-대변기,서울병원 화장실,30168,300625
626,남성용-소변기,서울병원 화장실,30168,300626
627,여성용-대변기,서울병원 화장실,30168,300627
628,남성용-대변기,빠른병원 화장실,30169,300628
629,남성용-소변기,빠른병원 화장실,30169,300629
630,여성용-대변기,빠른병원 화장실,30169,300630
