,facility_detail_info,facility_available_name
2663,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_중림동 325-1 제2종근린생활시설(우진제임스전)
2664,손잡이 미흡설치,주출입구 높이차이 제거_중림동 325-1 제2종근린생활시설(우진제임스전)
2665,평탄함,주출입구 접근로_지오브레스빌딩
2666,단차없음,주출입구 접근로_지오브레스빌딩
2667,유효폭 1.2m 이상,주출입구 접근로_지오브레스빌딩
2668,기울기 1/18이하,주출입구 접근로_지오브레스빌딩
2669,보/차도 구분,주출입구 접근로_지오브레스빌딩
2670,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_지오브레스빌딩
2671,평탄함,주출입구 접근로_지태하
2672,단차없음,주출입구 접근로_지태하
2673,유효폭 1.2m 이상,주출입구 접근로_지태하
2674,기울기 1/18이하,주출입구 접근로_지태하
2675,보/차도 구분없음,주출입구 접근로_지태하
2676,총주차대수5,장애인 전용 주차구역_지태하
2677,전용주차대수  2,장애인 전용 주차구역_지태하
2678,출입구와 가까운 곳에 설치,장애인 전용 주차구역_지태하
2679,크기 미 확보,장애인 전용 주차구역_지태하
2680,안내표지판 설치,장애인 전용 주차구역_지태하
2681,경사로 1/12초과 설치,주출입구 높이차이 제거_지태하
2682,유효폭 1.2m 이상,주출입구 높이차이 제거_지태하
2683,손잡이 설치,주출입구 높이차이 제거_지태하
2684,평탄함,주출입구 접근로_진미파라곤
2685,단차없음,주출입구 접근로_진미파라곤
2686,유효폭 1.2m 이상,주출입구 접근로_진미파라곤
2687,기울기 1/18이하,주출입구 접근로_진미파라곤
2688,보/차도 구분,주출입구 접근로_진미파라곤
2689,총주차대수400,장애인 전용 주차구역_진미파라곤
2690,전용주차대수  8,장애인 전용 주차구역_진미파라곤
2691,출입구와 가까운 곳에 설치,장애인 전용 주차구역_진미파라곤
2692,크기 확보(3.3*5m),장애인 전용 주차구역_진미파라곤
2693,안내표지판 설치,장애인 전용 주차구역_진미파라곤
2694,경사로 1/12초과 설치,주출입구 높이차이 제거_진미파라곤
2695,유효폭 1.2m 미만,주출입구 높이차이 제거_진미파라곤
2696,손잡이 미흡설치,주출입구 높이차이 제거_진미파라곤
2697,평탄함,주출입구 접근로_청산유통
2698,단차없음,주출입구 접근로_청산유통
2699,유효폭 1.2m 이상,주출입구 접근로_청산유통
2700,기울기 1/18~1/12이하,주출입구 접근로_청산유통
2701,보/차도 구분,주출입구 접근로_청산유통
2702,상세정보 없음,장애인 전용 주차구역_청산유통
2703,평탄함,주출입구 접근로_카페 무이무이
2704,단차없음,주출입구 접근로_카페 무이무이
2705,유효폭 1.2m 이상,주출입구 접근로_카페 무이무이
2706,기울기 1/18이하,주출입구 접근로_카페 무이무이
2707,보/차도 구분,주출입구 접근로_카페 무이무이
2708,총주차대수9,장애인 전용 주차구역_카페 무이무이
2709,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_카페 무이무이
2710,유효폭 1.2m 이상,주출입구 높이차이 제거_카페 무이무이
2711,상세정보 없음,주출입구 접근로_카페뎀셀브쥬
2712,상세정보 없음,장애인 전용 주차구역_카페뎀셀브쥬
2713,평탄함,주출입구 접근로_카페프렌즈
2714,단차없음,주출입구 접근로_카페프렌즈
2715,유효폭 1.2m 이상,주출입구 접근로_카페프렌즈
2716,기울기 1/18이하,주출입구 접근로_카페프렌즈
2717,보/차도 구분,주출입구 접근로_카페프렌즈
2718,총주차대수60,장애인 전용 주차구역_카페프렌즈
2719,전용주차대수  2,장애인 전용 주차구역_카페프렌즈
2720,출입구와 가까운 곳에 설치,장애인 전용 주차구역_카페프렌즈
2721,크기 확보(3.3*5m),장애인 전용 주차구역_카페프렌즈
2722,안내표지판 설치,장애인 전용 주차구역_카페프렌즈
2723,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_카페프렌즈
2724,유효폭 1.2m 이상,주출입구 높이차이 제거_카페프렌즈
2725,상세정보 없음,주출입구 접근로_커피빈
2726,상세정보 없음,장애인 전용 주차구역_커피빈
2727,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_커피빈
2728,유효폭 1.2m 이상,주출입구 높이차이 제거_커피빈
2729,손잡이 설치,주출입구 높이차이 제거_커피빈
2730,상세정보 없음,주출입구 접근로_커피빈 압구정점(스마트 익스체인지 빌딩)
2731,평탄함,주출입구 접근로_커피빈 코리아 삼성점(우창빌딩)
2732,단차없음,주출입구 접근로_커피빈 코리아 삼성점(우창빌딩)
2733,유효폭 1.2m 이상,주출입구 접근로_커피빈 코리아 삼성점(우창빌딩)
2734,기울기 1/18이하,주출입구 접근로_커피빈 코리아 삼성점(우창빌딩)
2735,보/차도 구분,주출입구 접근로_커피빈 코리아 삼성점(우창빌딩)
2736,총주차대수16,장애인 전용 주차구역_커피빈 코리아 삼성점(우창빌딩)
2737,전용주차대수  1,장애인 전용 주차구역_커피빈 코리아 삼성점(우창빌딩)
2738,출입구와 가까운 곳에 설치,장애인 전용 주차구역_커피빈 코리아 삼성점(우창빌딩)
2739,크기 미 확보,장애인 전용 주차구역_커피빈 코리아 삼성점(우창빌딩)
2740,안내표지판 미설치,장애인 전용 주차구역_커피빈 코리아 삼성점(우창빌딩)
2741,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_커피빈 코리아 삼성점(우창빌딩)
2742,유효폭 1.2m 이상,주출입구 높이차이 제거_커피빈 코리아 삼성점(우창빌딩)
2743,상세정보 없음,주출입구 접근로_커피스미스
2744,평탄함,주출입구 접근로_코나커피숍
2745,단차없음,주출입구 접근로_코나커피숍
2746,유효폭 1.2m 이상,주출입구 접근로_코나커피숍
2747,기울기 1/18이하,주출입구 접근로_코나커피숍
2748,보/차도 구분,주출입구 접근로_코나커피숍
2749,총주차대수5,장애인 전용 주차구역_코나커피숍
2750,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_코나커피숍
2751,유효폭 1.2m 이상,주출입구 높이차이 제거_코나커피숍
2752,손잡이 설치,주출입구 높이차이 제거_코나커피숍
2753,상세정보 없음,주출입구 접근로_타운플라자
2754,총주차대수13,장애인 전용 주차구역_타운플라자
2755,평탄함,주출입구 접근로_트라이랜드
2756,단차없음,주출입구 접근로_트라이랜드
2757,유효폭 1.2m 이상,주출입구 접근로_트라이랜드
2758,기울기 1/18이하,주출입구 접근로_트라이랜드
2759,보/차도 구분,주출입구 접근로_트라이랜드
2760,총주차대수4,장애인 전용 주차구역_트라이랜드
2761,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_트라이랜드
2762,유효폭 1.2m 이상,주출입구 높이차이 제거_트라이랜드
2763,평탄함,주출입구 접근로_티에스아이디-인테리어
2764,단차없음,주출입구 접근로_티에스아이디-인테리어
2765,유효폭 1.2m 이상,주출입구 접근로_티에스아이디-인테리어
2766,기울기 1/18이하,주출입구 접근로_티에스아이디-인테리어
2767,보/차도 구분없음,주출입구 접근로_티에스아이디-인테리어
2768,총주차대수3,장애인 전용 주차구역_티에스아이디-인테리어
2769,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_티에스아이디-인테리어
2770,유효폭 1.2m 이상,주출입구 높이차이 제거_티에스아이디-인테리어
2771,손잡이 설치,주출입구 높이차이 제거_티에스아이디-인테리어
2772,상세정보 없음,주출입구 접근로_파스꾸찌신촌연대점
2773,상세정보 없음,장애인 전용 주차구역_파스꾸찌신촌연대점
2774,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_파스꾸찌신촌연대점
2775,유효폭 1.2m 이상,주출입구 높이차이 제거_파스꾸찌신촌연대점
2776,손잡이 설치,주출입구 높이차이 제거_파스꾸찌신촌연대점
2777,상세정보 없음,주출입구 접근로_프로포즈야채과일<간이장터>
2778,총주차대수4,장애인 전용 주차구역_프로포즈야채과일<간이장터>
2779,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_프로포즈야채과일<간이장터>
2780,유효폭 1.2m 이상,주출입구 높이차이 제거_프로포즈야채과일<간이장터>
2781,손잡이 설치,주출입구 높이차이 제거_프로포즈야채과일<간이장터>
2782,상세정보 없음,주출입구 접근로_프리미어플레이스
2783,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_프리미어플레이스
2784,유효폭 1.2m 이상,주출입구 높이차이 제거_프리미어플레이스
2785,손잡이 설치,주출입구 높이차이 제거_프리미어플레이스
2786,평탄함,주출입구 접근로_피티 앤 브이-직업소개
2787,단차없음,주출입구 접근로_피티 앤 브이-직업소개
2788,유효폭 1.2m 이상,주출입구 접근로_피티 앤 브이-직업소개
2789,기울기 1/18이하,주출입구 접근로_피티 앤 브이-직업소개
2790,보/차도 구분없음,주출입구 접근로_피티 앤 브이-직업소개
2791,총주차대수7,장애인 전용 주차구역_피티 앤 브이-직업소개
2792,평탄함,주출입구 접근로_한국경제신문사옥
2793,단차없음,주출입구 접근로_한국경제신문사옥
2794,유효폭 1.2m 이상,주출입구 접근로_한국경제신문사옥
2795,기울기 1/18이하,주출입구 접근로_한국경제신문사옥
2796,보/차도 구분,주출입구 접근로_한국경제신문사옥
2797,총주차대수395,장애인 전용 주차구역_한국경제신문사옥
2798,전용주차대수  8,장애인 전용 주차구역_한국경제신문사옥
2799,출입구와 가까운 곳에 설치,장애인 전용 주차구역_한국경제신문사옥
2800,크기 미 확보,장애인 전용 주차구역_한국경제신문사옥
2801,안내표지판 설치,장애인 전용 주차구역_한국경제신문사옥
2802,경사로 1/12초과 설치,주출입구 높이차이 제거_한국경제신문사옥
2803,유효폭 1.2m 미만,주출입구 높이차이 제거_한국경제신문사옥
2804,손잡이 미흡설치,주출입구 높이차이 제거_한국경제신문사옥
2805,상세정보 없음,주출입구 접근로_할리스커피점
2806,상세정보 없음,장애인 전용 주차구역_할리스커피점
2807,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_할리스커피점
2808,유효폭 1.2m 이상,주출입구 높이차이 제거_할리스커피점
2809,평탄함,주출입구 접근로_해동수산광장점
2810,단차없음,주출입구 접근로_해동수산광장점
2811,유효폭 1.2m 이상,주출입구 접근로_해동수산광장점
2812,기울기 1/18이하,주출입구 접근로_해동수산광장점
2813,보/차도 구분없음,주출입구 접근로_해동수산광장점
2814,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_해동수산광장점
2815,유효폭 1.2m 이상,주출입구 높이차이 제거_해동수산광장점
2816,손잡이 설치,주출입구 높이차이 제거_해동수산광장점
2817,평탄함,주출입구 접근로_해물퓨전주점
2818,단차없음,주출입구 접근로_해물퓨전주점
2819,유효폭 1.2m 이상,주출입구 접근로_해물퓨전주점
2820,기울기 1/18이하,주출입구 접근로_해물퓨전주점
2821,보/차도 구분,주출입구 접근로_해물퓨전주점
2822,총주차대수5,장애인 전용 주차구역_해물퓨전주점
2823,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_해물퓨전주점
2824,유효폭 1.2m 이상,주출입구 높이차이 제거_해물퓨전주점
2825,손잡이 설치,주출입구 높이차이 제거_해물퓨전주점
2826,상세정보 없음,주출입구 접근로_헐리스커피연희점
2827,평탄함,주출입구 접근로_헤라로사커피(JS빌딩)
2828,단차없음,주출입구 접근로_헤라로사커피(JS빌딩)
2829,유효폭 1.2m 이상,주출입구 접근로_헤라로사커피(JS빌딩)
2830,기울기 1/18이하,주출입구 접근로_헤라로사커피(JS빌딩)
2831,보/차도 구분,주출입구 접근로_헤라로사커피(JS빌딩)
2832,총주차대수16,장애인 전용 주차구역_헤라로사커피(JS빌딩)
2833,전용주차대수  1,장애인 전용 주차구역_헤라로사커피(JS빌딩)
2834,출입구와 가까운 곳에 설치,장애인 전용 주차구역_헤라로사커피(JS빌딩)
2835,크기 확보(3.3*5m),장애인 전용 주차구역_헤라로사커피(JS빌딩)
2836,안내표지판 미설치,장애인 전용 주차구역_헤라로사커피(JS빌딩)
2837,평탄함,주출입구 접근로_헤븐
2838,단차없음,주출입구 접근로_헤븐
2839,유효폭 1.2m 이상,주출입구 접근로_헤븐
2840,기울기 1/18이하,주출입구 접근로_헤븐
2841,보/차도 구분,주출입구 접근로_헤븐
2842,총주차대수4,장애인 전용 주차구역_헤븐
2843,상세정보 없음,주출입구 접근로_호야
2844,총주차대수4,장애인 전용 주차구역_호야
2845,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_호야
2846,유효폭 1.2m 이상,주출입구 높이차이 제거_호야
