,place_id,lat,lon,place_name,category,place_address,evalInfo
3913,23913,37.47460487599353,126.99991408097702,불교TV,broadcasting station,서울특별시 서초구 남부순환로  2265,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3914,23914,37.578495585153924,127.03649380586702,불로장생타워,shopping,서울특별시 동대문구 왕산로 117,"계단 또는 승강설비,대변기,비치용품,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3915,23915,37.66182997427618,127.07986013245123,불암산공원,nature park,서울특별시 노원구 덕릉로94길 73,"경보 및 피난설비,대변기,일반사항,주출입구 접근로"
3916,23916,37.64573538209759,127.07345673599382,불암중학교,junior high school,서울특별시 노원구 한글비석로5길 45,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3917,23917,37.650783431478246,127.08060073246321,불암초등학교,elementary school,서울특별시 노원구 중계로 178,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3918,23918,37.65243621531014,127.0773388924248,불암파출소,police station,서울특별시 노원구 한글비석로 277,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3919,23919,37.548630553092394,126.81960912001034,붐관광호텔,tourist hotel,서울특별시 강서구 남부순환로  188,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,세면대,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3920,23920,37.526185517803555,127.04169939950195,붓처스컷 청담점,restaurant,서울특별시 강남구 압구정로60길 18,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
3921,23921,37.55396023085156,126.94614866104425,뷰 21 오피스텔,bank,서울특별시 마포구 대흥로 164,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3922,23922,37.4739618831004,126.98133764375956,뷰티모텔,hotel,서울특별시 관악구 승방2길 2,"객실 및 침실,관람석 및 열람석,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
3923,23923,37.552990760571014,126.85008648029292,뷰티크모텔,tourist hotel,서울특별시 강서구 우장산로 128,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,세면대,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3924,23924,37.53522106246129,126.90341680391491,뷰티플라워,bank,서울특별시 영등포구 당산로 246,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3925,23925,37.58227987324894,127.02130686801864,브라운관광호텔,tourist hotel,서울특별시 성북구 보문로  78,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,세면대,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3926,23926,37.505374694156565,126.94629667675893,브라운스톤(부대복리시설),apartment subsidiary facility,서울특별시 동작구 상도로31길 1,"계단 또는 승강설비,대변기,세면대,소변기,일반사항,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3927,23927,37.494710364939735,127.01829208680113,브라운스톤서초,bank,서울특별시 서초구 서초대로 334,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3928,23928,37.56521438264363,126.930271586913,브라운스톤연희,bank,서울특별시 서대문구 연희로  82,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3929,23929,37.53805004812564,127.12378738495339,브라운스톤 천호,bank,서울특별시 강동구 천호대로 1006,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3930,23930,37.54800612982284,127.06836801477525,브라운스톤 화양,bank,서울특별시 광진구 광나루로 346,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3931,23931,37.569372345722776,127.00045730547667,브라운편입수표교빌딩,education/job,서울특별시 종로구 청계천로 ,"계단 또는 승강설비,대변기,소변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3932,23932,37.572014648933965,126.92951813795945,브라운힐,bank,서울특별시 서대문구 증가로  46,"계단 또는 승강설비,대변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3933,23933,37.55973139211465,126.92236769142896,브라카 빌딩 ,restaurant,서울특별시 마포구 월드컵북로6길 78,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
3934,23934,37.516369910341155,127.02193965328378,브로드웨이시네마(1-5),concert hall,서울특별시 강남구 도산대로8길 8,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,비치용품,세면대,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
3935,23935,37.604744593144446,126.92172298721496,브리꼴라쥬카페,restaurant,서울특별시 은평구 진흥로 87,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
3936,23936,37.50403408724093,127.03405990228907,브리티시 스쿨,shopping/mart,서울특별시 강남구 테헤란로25길 53,"주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
3937,23937,37.537267732015394,127.13706488307065,브리티시아메리칸토바코,bank,서울특별시 강동구 양재대로111길 43,"계단 또는 승강설비,대변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
